VictimID,CaseID,Name,Gender,Age,OccupationID,ReligionID,CasteID,InjuryType
6580,18076,Kavitha Gowda,F,56,2,3,13,Minor
6581,20886,Shivakumar Veerappa,M,34,1,2,11,Minor
6582,31217,Lakshmi Gowda,F,43,8,7,18,Psychological
6583,35463,Rajesh Gupta,M,75,3,7,18,Minor
6584,39211,Uma Veerappa,F,33,8,1,1,None
6585,39370,Shashi Singh,M,41,18,2,9,Grievous
6586,42613,Naresh Desai,M,46,18,1,1,Grievous
6587,43764,Reshma Sharma,F,38,2,3,12,None
6588,43764,Faisal Krishnappa,M,51,4,4,15,None
6589,168,Lakshmi Patil,F,28,6,5,16,None
6590,607,Pushpa Shaikh,F,45,7,2,11,None
6591,621,Gayathri Rao,F,57,11,7,18,None
6592,902,Priya Joshi,F,22,3,3,12,None
6593,1022,Vanitha Singh,F,30,5,1,6,None
6594,1110,Radha Sharma,F,36,10,1,1,None
6595,2304,Manoj Bhat,M,28,14,1,7,None
6596,2429,Mallika Desai,F,67,1,1,8,None
6597,2987,Sudha Siddiqui,F,49,9,3,13,None
6598,3183,Rajesh Reddy,M,57,11,4,15,None
6599,3195,Arjun Kamath,M,27,13,1,1,None
6600,3229,Parvathi Veerappa,F,63,14,7,18,None
6601,3534,Manoj Gupta,M,25,3,7,18,None
6602,3902,Sudha Prabhu,F,63,16,1,4,None
6603,3967,Sunitha Sharma,F,20,16,1,7,None
6604,4329,Mohammed Thimmaiah,M,70,6,7,18,None
6605,5348,Basavaraj Raju,M,34,14,3,13,None
6606,5506,Uma Kumar,F,62,15,1,3,Psychological
6607,5859,Rajesh Muddaiah,M,32,14,2,9,None
6608,6199,Anil Singh,M,55,7,2,11,None
6609,6607,Sharadha Lingaiah,F,25,9,1,5,Psychological
6610,6855,Rohan DSouza,M,65,7,7,18,None
6611,7591,Padmavathi Patel,F,17,1,2,11,None
6612,7706,Lokesh Thimmaiah,M,34,2,2,10,None
6613,7936,Arjun Shenoy,M,42,18,1,5,None
6614,9267,Roopa Kamath,F,20,7,2,11,None
6615,9423,Rahul Patil,M,56,10,2,10,Minor
6616,9566,Priya Yellappa,F,56,4,1,2,None
6617,9566,Nagaveni Patil,F,52,8,1,8,Minor
6618,9696,Venkatesh Kumar,M,66,2,2,10,Psychological
6619,9849,Akshata Shenoy,F,37,4,7,18,Psychological
6620,10014,Vidya Patel,F,58,10,1,2,Minor
6621,10014,Mohammed Sharma,M,35,4,1,1,None
6622,10295,Gayathri Choudhary,F,20,15,1,6,None
6623,10941,Nikhil Acharya,M,59,4,1,8,Psychological
6624,11165,Naveen Patel,M,39,17,1,1,Minor
6625,11385,Kiran Raju,M,64,5,1,1,Psychological
6626,11956,Uma DSouza,F,28,10,1,4,None
6627,11956,Nirmala Yellappa,F,39,18,1,7,Psychological
6628,12128,Rekha Hanumaiah,F,27,12,1,5,Psychological
6629,12828,Rakesh Gupta,M,27,3,1,3,None
6630,13076,Usha Bhat,F,70,9,1,1,None
6631,13257,Manjula Shetty,F,24,11,1,5,Psychological
6632,13296,Sudha Sridhara,F,34,14,7,18,Psychological
6633,13296,Reshma Acharya,F,38,10,2,9,Minor
6634,13335,Lokesh Hanumaiah,M,45,3,1,3,Fatal
6635,13422,Sudha Veerappa,F,22,2,1,8,Minor
6636,13564,Bharath Murthy,M,44,18,1,6,Minor
6637,13634,Geeta Acharya,F,23,10,1,8,None
6638,13930,Puneeth Shaikh,M,44,18,1,3,Psychological
6639,14398,Sumathi Acharya,F,31,10,1,4,Minor
6640,14403,Sharadha Krishnappa,F,59,4,1,8,None
6641,14707,Geeta Singh,F,19,3,2,9,None
6642,14810,Vidya Naik,F,17,8,6,17,Grievous
6643,14810,Fathima Patel,F,31,14,1,4,Minor
6644,14821,Geeta Muddaiah,F,36,1,1,2,Psychological
6645,14821,Mallika Puttaiah,F,51,16,1,1,None
6646,14836,Ayesha Kumar,F,36,3,1,8,Psychological
6647,14855,Ayesha Fernandez,F,55,10,1,4,None
6648,15271,Meena Nair,F,17,10,1,2,None
6649,15459,Priya Khan,F,69,18,1,6,None
6650,15468,Parvathi Khan,F,62,5,1,4,None
6651,15760,Ramesh Shenoy,M,35,11,1,4,None
6652,15972,Ramesh Hanumaiah,M,52,8,2,10,Minor
6653,16119,Nanditha Kamath,F,27,13,1,7,Psychological
6654,16237,Harish Siddiqui,M,35,12,1,4,Minor
6655,16538,Sudha Choudhary,F,36,10,1,3,Fatal
6656,16582,Faisal Yellappa,M,54,13,7,18,Minor
6657,16672,Pushpa Choudhary,F,61,15,1,7,Minor
6658,16672,Savitha Veerappa,F,74,9,1,1,Minor
6659,16724,Divya Mirza,F,56,6,7,18,Minor
6660,16724,Akshata Shetty,F,68,11,1,2,Psychological
6661,16943,Sunitha Lingaiah,F,35,11,2,10,Minor
6662,16943,Rajesh Lingaiah,M,50,9,2,9,Minor
6663,17193,Uma Rao,F,42,13,1,5,Grievous
6664,17297,Arjun DSouza,M,29,2,1,6,Fatal
6665,17350,Sneha Nair,F,17,2,7,18,None
6666,17434,Vanitha Raju,F,15,11,7,18,Minor
6667,17567,Radha Prabhu,F,69,16,1,8,Psychological
6668,17632,Sunitha Naik,F,44,1,1,8,Grievous
6669,17632,Rajesh DSouza,M,35,11,2,9,Minor
6670,17633,Ganesh Prabhu,M,62,2,3,12,Psychological
6671,17671,Roopa Lingaiah,F,59,2,1,7,Fatal
6672,17671,Usha DSouza,F,31,6,1,3,Fatal
6673,17680,Asha Joshi,F,70,9,4,14,Psychological
6674,17684,Usha Nair,F,68,2,7,18,Minor
6675,17698,Veena Khan,F,75,13,1,3,Psychological
6676,17807,Fathima Prasad,F,29,8,3,13,Minor
6677,18630,Shashi Prabhu,M,38,11,1,2,Grievous
6678,18879,Sneha Choudhary,F,57,3,1,1,None
6679,18921,Pushpa Desai,F,51,2,6,17,Psychological
6680,18928,Basavaraj Veerappa,M,63,7,7,18,None
6681,19005,Deepa Nair,F,57,15,1,4,Psychological
6682,19183,Deepa Prasad,F,30,14,2,9,None
6683,19248,Harish Sridhara,M,52,9,2,11,Minor
6684,19248,Manjula Reddy,F,51,7,1,8,Grievous
6685,19248,Imran Patel,M,24,8,1,8,Minor
6686,19511,Manjula Puttaiah,F,28,1,1,7,Grievous
6687,19511,Divya Raju,F,56,13,3,13,Grievous
6688,19511,Geeta Nair,F,58,12,1,8,Grievous
6689,19728,Gopal Acharya,M,24,12,2,11,Fatal
6690,19738,Chandana Shenoy,F,55,5,1,2,Minor
6691,20184,Akshata Khan,F,44,12,1,6,None
6692,20381,Sharadha Shetty,F,50,13,1,5,Grievous
6693,20641,Radha Rao,F,15,9,1,4,Minor
6694,20828,Sumathi Reddy,F,37,2,3,12,Psychological
6695,21138,Nanditha Fernandez,F,39,12,2,9,Psychological
6696,21237,Priya Acharya,F,23,14,2,10,None
6697,21237,Pavithra Gowda,F,18,15,7,18,Minor
6698,21401,Imran Thimmaiah,M,17,2,1,2,Minor
6699,21638,Usha Fernandez,F,28,1,7,18,Psychological
6700,21898,Nirmala Fernandez,F,65,4,1,4,Minor
6701,21910,Deepa Gowda,F,40,12,7,18,Psychological
6702,21917,Bharath Sridhara,M,64,7,1,1,Minor
6703,21917,Faisal Prasad,M,38,8,1,4,Psychological
6704,22181,Hemavathi Acharya,F,40,16,1,1,Minor
6705,22514,Nanditha Hegde,F,42,2,2,10,Minor
6706,22629,Roopa Sridhara,F,68,9,7,18,Minor
6707,23048,Divya Khan,F,47,15,7,18,None
6708,23552,Priya Shenoy,F,70,3,1,4,Fatal
6709,23625,Hemavathi Kamath,F,59,3,1,7,Minor
6710,23718,Ramesh Thimmaiah,M,73,5,1,2,Grievous
6711,23950,Surendra Prabhu,M,47,6,1,4,Grievous
6712,23950,Vanitha Rangaiah,F,29,15,1,7,Grievous
6713,23950,Sunitha Shaikh,F,50,18,1,8,Minor
6714,24026,Savitha Gupta,F,67,15,3,13,Grievous
6715,24118,Vidya Acharya,F,42,14,2,10,None
6716,24142,Shashi Nair,M,62,14,3,12,Grievous
6717,24479,Pradeep Prasad,M,16,6,7,18,Fatal
6718,24479,Lokesh Rangaiah,M,52,10,2,10,Fatal
6719,24577,Sudha Sridhara,F,60,2,1,1,None
6720,24737,Ajay Kumar,M,36,11,7,18,Fatal
6721,24897,Meena Pinto,F,63,5,3,12,Psychological
6722,25096,Chandana Rangaiah,F,15,16,1,4,None
6723,25110,Vikas Patel,M,61,1,1,8,Psychological
6724,25110,Padmavathi Nair,F,22,16,1,2,Minor
6725,25238,Sudha Sharma,F,43,7,1,8,None
6726,25287,Kavitha Singh,F,24,9,1,5,Minor
6727,25359,Radha Hegde,F,65,1,1,5,Grievous
6728,25574,Rohan Pinto,M,16,1,1,2,Grievous
6729,25634,Venkatesh Raju,M,58,2,7,18,None
6730,25946,Abhishek Acharya,M,28,10,1,5,Minor
6731,26115,Vijay Yellappa,M,40,16,2,11,None
6732,26215,Chethan Pinto,M,44,15,2,10,None
6733,26230,Reshma Yellappa,F,38,13,2,11,None
6734,26341,Lakshmi Patel,F,65,15,1,3,Minor
6735,26341,Sharadha Swamy,F,36,1,3,12,None
6736,26494,Nirmala Raju,F,46,3,1,6,None
6737,26663,Naresh Kumar,M,68,16,3,13,None
6738,26718,Gayathri Verma,F,75,5,1,4,None
6739,26832,Uma Nayak,F,42,1,2,9,Minor
6740,27119,Fathima Kamath,F,62,6,3,12,Minor
6741,27171,Bharath Nair,M,23,5,1,5,None
6742,27201,Rahul Bhat,M,46,3,7,18,Minor
6743,27351,Mahesh Naik,M,41,1,1,5,Fatal
6744,27544,Pooja Yellappa,F,27,12,1,2,Psychological
6745,27544,Mallika Yellappa,F,42,13,1,7,None
6746,27695,Vijay Nair,M,73,11,7,18,Grievous
6747,27695,Faisal Shenoy,M,40,8,1,4,Minor
6748,27695,Rahul Hegde,M,24,16,1,4,Minor
6749,27921,Savitha Kamath,F,38,6,7,18,Psychological
6750,28201,Bharath Hegde,M,67,1,4,14,None
6751,28278,Usha Khan,F,46,16,1,4,Minor
6752,28354,Rohan Patel,M,24,7,1,3,Minor
6753,28462,Naresh Swamy,M,74,3,1,5,Psychological
6754,28500,Deepa Patel,F,34,13,1,3,Psychological
6755,28600,Rahul Joshi,M,71,3,1,5,None
6756,28714,Prasad Veerappa,M,22,13,1,5,None
6757,28791,Geeta Swamy,F,47,14,1,6,Fatal
6758,28791,Nirmala Patil,F,54,1,1,2,Fatal
6759,28791,Sowmya Patel,F,63,9,1,1,Fatal
6760,29132,Roopa Sridhara,F,47,8,7,18,Minor
6761,29214,Arjun Siddiqui,M,26,4,3,12,None
6762,29236,Manoj Siddiqui,M,54,16,7,18,Grievous
6763,29243,Uma Veerappa,F,64,10,1,5,Grievous
6764,29257,Ramesh Kamath,M,55,11,1,8,None
6765,29335,Geeta Raju,F,65,16,1,1,Grievous
6766,29335,Padmavathi Reddy,F,28,17,1,6,Minor
6767,29446,Padmavathi Kamath,F,26,3,1,5,Grievous
6768,29446,Faisal Muddaiah,M,69,18,1,3,Grievous
6769,29446,Kavitha Prabhu,F,29,16,1,6,Minor
6770,29713,Priya Shetty,F,56,15,1,2,Grievous
6771,29713,Meena Mirza,F,39,12,1,2,Minor
6772,29794,Mahesh Patil,M,36,14,2,10,None
6773,29794,Rakesh Bhat,M,56,15,4,14,None
6774,29844,Manjunath Verma,M,33,13,2,9,None
6775,30281,Priya Desai,F,29,18,3,12,Minor
6776,30481,Padmavathi Prasad,F,75,15,1,3,None
6777,30481,Parvathi Choudhary,F,21,11,1,1,Psychological
6778,30937,Pushpa Shenoy,F,59,15,1,6,Minor
6779,30967,Pooja Fernandez,F,55,18,1,6,Minor
6780,31025,Harish Veerappa,M,44,4,3,12,None
6781,31046,Sanjay Shenoy,M,27,3,7,18,Grievous
6782,31171,Rajesh Hegde,M,34,9,2,11,Minor
6783,31356,Ratna Prabhu,F,34,2,4,14,None
6784,31458,Bhavana Shetty,F,44,3,3,13,Psychological
6785,31458,Santosh Veerappa,M,57,9,1,6,None
6786,31941,Kavitha Patil,F,34,13,3,12,None
6787,32063,Shanthala Veerappa,F,34,6,2,11,Minor
6788,32286,Fathima Rangaiah,F,42,6,1,5,Psychological
6789,32389,Pavithra Shaikh,F,41,11,7,18,Psychological
6790,32421,Rekha Gowda,F,37,2,1,1,Minor
6791,32804,Radha Singh,F,46,18,7,18,Minor
6792,32989,Vidya Shetty,F,44,10,1,3,None
6793,33042,Sunitha Sridhara,F,65,9,2,9,None
6794,33111,Radha Prabhu,F,75,11,1,5,Psychological
6795,33180,Meena Choudhary,F,28,14,7,18,Minor
6796,33312,Ramesh Sharma,M,28,9,3,13,Minor
6797,33762,Priya Sharma,F,61,4,1,6,Minor
6798,33762,Ayesha Lingaiah,F,72,16,1,6,None
6799,34062,Santosh Puttaiah,M,69,16,4,14,Fatal
6800,34062,Sudha Pinto,F,49,11,6,17,Fatal
6801,34085,Sumathi Desai,F,73,10,1,1,Minor
6802,34354,Arjun Patil,M,36,13,2,10,None
6803,34576,Nirmala Puttaiah,F,51,2,1,6,None
6804,34886,Suresh Kumar,M,38,10,7,18,Minor
6805,34886,Pooja Kumar,F,15,8,1,7,Minor
6806,34905,Fathima Lingaiah,F,66,3,2,9,Fatal
6807,35065,Sumathi Mirza,F,64,14,1,5,Psychological
6808,35363,Nagaraj Sharma,M,45,14,3,13,Fatal
6809,35547,Kavitha Reddy,F,47,17,1,6,Minor
6810,35629,Salman Kamath,M,20,13,1,4,None
6811,35644,Santosh Prasad,M,24,7,3,12,Fatal
6812,35693,Akshata Patil,F,29,5,4,15,Psychological
6813,35824,Divya Mirza,F,65,7,1,2,Psychological
6814,35866,Mohammed Verma,M,58,1,1,7,None
6815,35941,Asha Yellappa,F,24,14,2,10,None
6816,36707,Akshata Kamath,F,16,4,1,5,Psychological
6817,37105,Usha Murthy,F,36,11,3,13,None
6818,37105,Geeta Kamath,F,52,14,1,4,Minor
6819,37144,Rubina Shenoy,F,55,12,2,10,Psychological
6820,37197,Puneeth Verma,M,31,4,1,1,Grievous
6821,37197,Radha Nair,F,54,8,1,4,Grievous
6822,37431,Suresh Krishnappa,M,26,3,1,5,Psychological
6823,37467,Rubina Reddy,F,25,1,4,14,None
6824,37525,Nanditha Swamy,F,61,7,2,11,None
6825,37552,Deepa Nair,F,72,1,5,16,Psychological
6826,37567,Deepa Hegde,F,15,14,1,2,Psychological
6827,37776,Vanitha Kumar,F,34,16,1,5,Psychological
6828,37905,Siddesh Gowda,M,26,13,1,4,None
6829,37905,Sanjay DSouza,M,58,11,1,7,Minor
6830,37970,Nandakumar Muddaiah,M,74,15,3,13,Psychological
6831,38328,Radha Gowda,F,21,16,1,3,Minor
6832,38381,Shashi Khan,M,18,17,2,9,Grievous
6833,38670,Usha Desai,F,27,12,7,18,Minor
6834,38707,Sudha Nayak,F,36,3,1,8,None
6835,38749,Manoj Krishnappa,M,49,3,2,10,None
6836,38847,Nandakumar Sharma,M,37,18,1,6,Fatal
6837,39267,Krishnaraj Fernandez,M,56,15,1,4,Grievous
6838,39267,Nanditha Puttaiah,F,44,13,1,1,Grievous
6839,39625,Nanditha Nair,F,57,4,1,5,Psychological
6840,39643,Rubina Murthy,F,16,12,1,8,Minor
6841,39686,Rohan Rangaiah,M,41,14,2,10,Minor
6842,39766,Shivakumar Krishnappa,M,15,6,2,9,Minor
6843,41054,Vijay Muddaiah,M,74,18,3,13,Minor
6844,41278,Gayathri Desai,F,63,11,2,11,Psychological
6845,41361,Usha Shetty,F,57,17,1,2,Minor
6846,41361,Padmavathi Puttaiah,F,32,8,3,13,Psychological
6847,41438,Akshata Mirza,F,65,4,1,3,None
6848,41438,Fathima Acharya,F,45,3,1,3,Minor
6849,41826,Chandana Desai,F,33,11,1,6,None
6850,42107,Anil Patil,M,72,11,2,9,Minor
6851,42190,Fathima DSouza,F,50,10,1,4,Minor
6852,42378,Sharadha Joshi,F,16,17,7,18,Minor
6853,42442,Pooja Patel,F,23,7,1,1,Psychological
6854,42442,Anitha Choudhary,F,48,12,1,5,Minor
6855,42447,Imran Verma,M,68,18,1,8,Minor
6856,42504,Ajay Muddaiah,M,16,16,7,18,Psychological
6857,42534,Geeta Shaikh,F,73,14,2,9,Grievous
6858,42725,Arjun Shaikh,M,75,14,1,8,None
6859,43217,Rohan Prabhu,M,63,2,1,8,Fatal
6860,43325,Surendra Kumar,M,54,4,4,15,Psychological
6861,43609,Nagaveni Raju,F,29,11,7,18,Grievous
6862,43609,Salman Pinto,M,32,16,1,3,Minor
6863,43609,Anil Rao,M,53,3,1,7,Minor
6864,43932,Sunil Hegde,M,61,6,1,3,None
6865,44139,Sowmya Naik,F,64,5,1,3,Psychological
6866,44142,Ayesha Fernandez,F,33,11,1,6,Minor
6867,44199,Reshma Acharya,F,15,10,1,5,None
6868,44234,Pooja Lingaiah,F,51,13,1,7,Minor
6869,44405,Ramesh Joshi,M,63,13,1,8,None
6870,44575,Surendra Fernandez,M,69,13,7,18,Psychological
6871,44833,Sunitha Hanumaiah,F,66,16,1,6,Grievous
6872,45107,Nandakumar Kumar,M,66,1,2,11,Psychological
6873,45330,Kiran Krishnappa,M,26,3,1,8,None
6874,45437,Suresh Bhat,M,15,4,1,7,None
6875,45833,Priya Joshi,F,38,15,3,13,None
6876,45979,Siddesh Yellappa,M,44,13,2,11,Fatal
6877,46231,Anil Khan,M,33,11,1,2,Minor
6878,46231,Divya Veerappa,F,46,3,2,10,Minor
6879,46446,Radha Lingaiah,F,15,7,1,1,Minor
6880,46796,Radha Basappa,F,46,15,3,13,None
6881,46796,Deepa Joshi,F,51,7,1,8,None
6882,46846,Sumathi Raju,F,49,9,1,2,None
6883,48007,Lakshmi Gupta,F,73,5,1,5,None
6884,48007,Puneeth Khan,M,74,1,7,18,Psychological
6885,48054,Salman Bhat,M,18,10,7,18,Grievous
6886,48297,Anitha Hegde,F,66,8,1,1,Minor
6887,48465,Mahesh Fernandez,M,41,7,1,1,Psychological
6888,48465,Venkatesh Kamath,M,46,5,1,8,Psychological
6889,48510,Veena Desai,F,39,17,1,7,Psychological
6890,48527,Sunitha Shenoy,F,29,14,1,3,Psychological
6891,48527,Sneha Hegde,F,74,13,1,6,None
6892,48844,Geeta Sridhara,F,29,15,2,10,Grievous
6893,48844,Sumathi Siddiqui,F,63,18,3,12,Minor
6894,49091,Divya Shetty,F,58,14,1,5,None
6895,49715,Sanjay DSouza,M,44,1,2,11,None
6896,49784,Sowmya Basappa,F,50,11,1,4,None
6897,49927,Anitha Thimmaiah,F,19,10,7,18,Fatal
6898,49974,Shivakumar Murthy,M,64,14,2,9,Psychological
6899,103,Sumathi Rao,F,71,16,3,12,None
6900,240,Meena Nayak,F,66,14,1,7,None
6901,529,Naresh Raju,M,41,10,3,12,None
6902,608,Siddesh Lingaiah,M,75,16,1,4,None
6903,856,Girish Puttaiah,M,17,6,7,18,None
6904,888,Rubina Prasad,F,33,6,1,6,None
6905,1133,Puneeth Sridhara,M,32,16,2,11,None
6906,1321,Hemavathi Swamy,F,69,5,1,4,None
6907,1341,Suresh Lingaiah,M,22,5,1,6,None
6908,1388,Vanitha Gowda,F,39,5,2,10,None
6909,1475,Rohan Thimmaiah,M,34,5,7,18,None
6910,1542,Pradeep Pinto,M,57,11,3,12,None
6911,1555,Siddesh Nayak,M,68,6,2,10,None
6912,1822,Anil Rangaiah,M,48,14,1,5,None
6913,1922,Arjun Prabhu,M,53,5,2,10,None
6914,2440,Imran Basappa,M,26,7,1,2,None
6915,2748,Lakshmi Puttaiah,F,34,5,1,2,None
6916,3003,Santosh Rangaiah,M,65,13,1,6,None
6917,3188,Vijay Naik,M,22,11,1,7,None
6918,3211,Nandakumar Acharya,M,75,3,1,8,None
6919,3286,Nandakumar Patil,M,68,14,1,1,None
6920,3290,Umesh Joshi,M,65,17,2,11,None
6921,3419,Sunil Veerappa,M,43,10,1,4,None
6922,3491,Asha Reddy,F,45,9,2,10,None
6923,4156,Usha Desai,F,66,8,2,9,None
6924,4185,Pradeep Kumar,M,33,15,1,1,None
6925,4327,Rohan Thimmaiah,M,56,17,7,18,Minor
6926,5100,Rajesh Pinto,M,16,4,1,7,None
6927,5157,Sowmya Prabhu,F,60,18,1,5,Minor
6928,5384,Sowmya Prabhu,F,71,5,1,7,Psychological
6929,5633,Abhishek Choudhary,M,64,16,2,10,None
6930,5802,Basavaraj Mirza,M,25,18,1,4,Psychological
6931,6010,Sunitha Bhat,F,39,2,1,7,Minor
6932,6314,Reshma Swamy,F,46,6,1,8,None
6933,6408,Praveen Basappa,M,64,17,4,14,Psychological
6934,6535,Pradeep Puttaiah,M,61,7,1,3,None
6935,6703,Shivakumar Hanumaiah,M,24,4,1,7,None
6936,6704,Santosh Shenoy,M,69,2,3,13,Minor
6937,6760,Mohammed Singh,M,55,17,4,14,None
6938,6761,Hemavathi Prasad,F,55,5,3,12,None
6939,6832,Vikas Krishnappa,M,49,11,3,13,None
6940,7095,Ratna Basappa,F,39,18,1,5,None
6941,7204,Faisal Kumar,M,63,5,2,10,None
6942,7271,Meena Desai,F,27,12,7,18,Psychological
6943,7382,Divya Veerappa,F,68,2,7,18,Minor
6944,7649,Pavithra Rao,F,32,5,1,7,Minor
6945,7735,Shashi Murthy,M,62,6,2,10,None
6946,7796,Surendra Kamath,M,55,7,1,8,Psychological
6947,7859,Naresh Hegde,M,21,11,1,4,Minor
6948,7959,Imran Prabhu,M,25,18,3,12,None
6949,8034,Sharadha Puttaiah,F,51,12,1,5,None
6950,8149,Manjula Shaikh,F,41,16,1,2,None
6951,8201,Pushpa Shaikh,F,70,1,1,2,None
6952,8210,Pooja Veerappa,F,31,18,4,14,None
6953,8407,Sowmya Rao,F,52,17,1,6,None
6954,9207,Pradeep Muddaiah,M,33,17,7,18,Psychological
6955,9293,Bhavana Kamath,F,56,14,4,14,Minor
6956,9440,Pradeep Rangaiah,M,51,5,5,16,None
6957,10175,Girish Sridhara,M,20,10,1,2,None
6958,10327,Sunil Gupta,M,64,5,7,18,None
6959,10532,Deepak Raju,M,28,15,1,8,Minor
6960,10551,Naresh Patil,M,19,13,2,9,Minor
6961,10646,Dinesh Hegde,M,59,5,1,1,None
6962,10693,Madesh Gowda,M,62,2,2,11,Minor
6963,10790,Shanthala Sharma,F,38,17,1,6,Psychological
6964,10833,Geeta Prasad,F,44,10,3,13,Minor
6965,11033,Sneha Singh,F,47,14,3,12,Psychological
6966,11274,Vijay Naik,M,58,14,1,6,Psychological
6967,11310,Siddesh Basappa,M,26,1,1,3,Minor
6968,11507,Puneeth Nair,M,50,16,3,12,None
6969,11599,Priya Rao,F,53,17,1,8,None
6970,11645,Shanthala Murthy,F,43,10,1,1,Minor
6971,11645,Savitha Sridhara,F,19,4,1,8,Psychological
6972,12102,Parvathi Bhat,F,59,14,1,7,Psychological
6973,12356,Sunil Hegde,M,54,2,2,10,Psychological
6974,12474,Shashi Murthy,M,52,15,2,11,Psychological
6975,12594,Mahesh Krishnappa,M,47,13,1,5,Psychological
6976,12655,Shanthala Verma,F,46,10,1,7,Minor
6977,12767,Suresh Basappa,M,63,13,1,6,Minor
6978,12831,Dinesh Siddiqui,M,63,9,3,12,None
6979,13104,Harish Gupta,M,68,18,2,11,Minor
6980,13245,Mallika Rangaiah,F,47,18,7,18,None
6981,13245,Sneha Mirza,F,50,3,7,18,Minor
6982,13504,Radha Gowda,F,74,11,2,11,Psychological
6983,13795,Santosh Gupta,M,42,6,1,3,Grievous
6984,14110,Ratna Swamy,F,58,1,1,5,Psychological
6985,14576,Sowmya Patil,F,15,10,2,9,Minor
6986,15074,Asha Nair,F,31,11,1,3,Grievous
6987,15074,Mallika Bhat,F,66,6,1,5,Grievous
6988,15074,Krishnaraj Reddy,M,67,2,3,12,Grievous
6989,15128,Ratna Joshi,F,27,11,1,5,Minor
6990,15337,Usha Kamath,F,56,7,7,18,None
6991,15412,Deepa Pinto,F,57,12,1,1,Minor
6992,15438,Sudha Shetty,F,40,14,1,8,Minor
6993,15438,Meena Veerappa,F,24,12,1,8,Psychological
6994,15463,Veena Shaikh,F,25,5,5,16,Fatal
6995,15775,Usha Nair,F,28,12,1,4,Minor
6996,16081,Manjunath Veerappa,M,23,5,1,7,Minor
6997,16081,Roopa Verma,F,32,2,2,10,Minor
6998,16452,Manjula Hanumaiah,F,38,5,7,18,Minor
6999,16463,Vanitha Krishnappa,F,66,9,3,13,Grievous
7000,16463,Vidya Naik,F,20,7,1,3,Minor
7001,16507,Faisal Sharma,M,24,14,7,18,Grievous
7002,16507,Pushpa Hegde,F,46,5,4,14,Fatal
7003,16617,Siddesh Siddiqui,M,16,3,1,8,Minor
7004,16733,Hemavathi Joshi,F,57,6,1,7,Minor
7005,16947,Gopal Krishnappa,M,17,12,1,1,None
7006,16955,Faisal Desai,M,46,15,1,4,Fatal
7007,17313,Girish Sharma,M,75,7,1,2,Psychological
7008,17318,Nanditha Rao,F,18,14,1,3,None
7009,17498,Krishnaraj Nair,M,20,11,3,13,Minor
7010,17842,Sunil Verma,M,26,5,7,18,Minor
7011,17853,Mallika Nair,F,70,17,3,13,Minor
7012,18381,Shanthala Singh,F,30,18,2,9,Minor
7013,18451,Fathima Siddiqui,F,36,5,2,9,Minor
7014,18861,Shashi Mirza,M,66,6,6,17,Minor
7015,18861,Parvathi Puttaiah,F,41,1,1,6,Minor
7016,18861,Bharath Bhat,M,24,12,1,8,Minor
7017,19174,Pushpa Rao,F,50,11,3,13,Grievous
7018,19438,Hemavathi Muddaiah,F,19,4,1,2,None
7019,19484,Sneha Patil,F,60,13,7,18,Minor
7020,19484,Nandakumar Patil,M,40,9,7,18,Minor
7021,19484,Madesh Joshi,M,17,5,1,6,Grievous
7022,19584,Pooja Naik,F,16,9,1,6,Minor
7023,19584,Mallika DSouza,F,34,14,1,7,Minor
7024,19760,Rubina Sharma,F,49,8,1,7,Minor
7025,19760,Faisal Lingaiah,M,41,14,3,12,Minor
7026,20130,Akash Pinto,M,74,18,1,4,None
7027,20200,Anitha Hanumaiah,F,35,18,2,9,Minor
7028,20301,Usha Krishnappa,F,74,6,1,6,Minor
7029,20301,Geeta Khan,F,62,5,2,10,Grievous
7030,20301,Ganesh Naik,M,28,7,2,10,Minor
7031,20379,Lakshmi Hanumaiah,F,16,12,3,13,None
7032,20807,Usha Nayak,F,64,9,1,6,Minor
7033,21234,Ayesha Verma,F,51,11,1,2,Minor
7034,21369,Reshma Lingaiah,F,55,12,2,10,Psychological
7035,21422,Gayathri Puttaiah,F,63,14,1,1,Psychological
7036,21604,Sudha Muddaiah,F,62,7,1,3,Psychological
7037,22246,Sudha Rao,F,43,2,1,5,Minor
7038,22257,Shivakumar Prabhu,M,34,16,3,13,Minor
7039,22292,Deepak Hegde,M,45,14,2,11,Minor
7040,22441,Ayesha Prasad,F,67,1,1,4,Minor
7041,22785,Bharath Sridhara,M,49,11,1,5,Grievous
7042,22940,Rohan Murthy,M,29,6,3,12,None
7043,23011,Sharadha Desai,F,64,8,7,18,Minor
7044,23178,Deepa Patel,F,51,15,1,6,None
7045,23597,Rekha Choudhary,F,46,4,5,16,None
7046,23597,Asha Kumar,F,68,8,2,9,None
7047,23736,Manjula Mirza,F,46,6,1,3,Minor
7048,23892,Roopa Mirza,F,60,4,3,12,None
7049,24108,Mallika Verma,F,29,15,1,8,Minor
7050,24382,Surendra Murthy,M,69,12,4,15,None
7051,24632,Girish Prasad,M,41,7,4,14,None
7052,24696,Anitha Shetty,F,21,14,2,10,Minor
7053,24696,Nirmala Singh,F,44,7,2,10,Minor
7054,24795,Manjunath Rao,M,65,9,1,6,Psychological
7055,25007,Divya Khan,F,71,15,2,9,Minor
7056,25119,Anil Veerappa,M,47,7,1,1,Fatal
7057,25205,Rubina Nair,F,62,4,4,15,None
